,Department,Department_Name,Division,Gender,Base_Salary,Overtime_Pay,Longevity_Pay,Grade
8150,POL,Department of Police,POL 47 CRB Community Engagement Division Community Engagement Section,M,82078.0,3467.25,0.0,P4
8151,POL,Department of Police,POL 47 CRB Community Engagement Division Community Engagement Section,F,78167.0,79.61,0.0,P3
8152,POL,Department of Police,POL 47 CRB Community Engagement Division Crisis Response & Support Section,M,120032.0,7047.38,4274.66,A1
8153,POL,Department of Police,POL 47 CRB Community Engagement Division Crisis Response & Support Section,F,108084.0,751.19,11524.76,P4
8154,POL,Department of Police,POL 47 CRB Community Engagement Division Crisis Response & Support Section,M,124833.0,17557.75,7717.02,A1
8155,POL,Department of Police,POL 47 CRB Community Engagement Division Crisis Response & Support Section,M,108084.0,96.97,3710.33,P4
8156,POL,Department of Police,POL 47 CRB Community Engagement Division Crisis Response & Support Section,M,112592.0,25045.9,0.0,A1
8157,POL,Department of Police,POL 47 CRB Community Engagement Division Crisis Response & Support Section,M,104428.0,10580.69,0.0,P4
8158,POL,Department of Police,POL 47 CRB Community Engagement Division Crisis Response & Support Section,F,84949.0,12964.79,0.0,P4
8159,POL,Department of Police,POL 47 CRB Community Engagement Division Crisis Response & Support Section,M,82078.0,8532.53,0.0,P4
8160,POL,Department of Police,POL 47 CRB Policy and Planning Division,F,188258.1,4837.94,0.0,A3
8161,POL,Department of Police,POL 47 CRB Policy and Planning Division,M,108084.0,0.0,11524.76,P4
8162,POL,Department of Police,POL 47 CRB Policy and Planning Division,F,108084.0,0.0,11524.76,P4
8163,POL,Department of Police,POL 47 CRB Policy and Planning Division,F,149023.82,0.0,0.0,M3
8164,POL,Department of Police,POL 47 CRB Policy and Planning Division,F,107367.0,1597.57,0.0,23
8165,POL,Department of Police,POL 47 CRB Policy and Planning Division,F,101930.1904,0.0,0.0,N25
8166,POL,Department of Police,POL 47 Field Services Bureau,M,218000.0,0.0,0.0,EX2
8167,POL,Department of Police,POL 47 Field Services Bureau,M,113488.0,87.26,12101.05,P5
8168,POL,Department of Police,POL 47 Field Services Bureau,M,124833.0,0.0,7621.01,A1
8169,POL,Department of Police,POL 47 Field Services Bureau,M,124833.0,6368.59,8720.4,A1
8170,POL,Department of Police,POL 47 Field Services Bureau,M,148657.34,14584.15,0.0,A2
8171,POL,Department of Police,POL 47 Field Services Bureau,M,108084.0,0.0,11524.76,P4
8172,POL,Department of Police,POL 47 Field Services Bureau,F,97484.0,135.2,0.0,P4
8173,POL,Department of Police,POL 47 FSB Security Services Division,M,78947.0,35887.25,2408.01,16
8174,POL,Department of Police,POL 47 FSB Security Services Division,M,107367.0,21878.99,1744.73,N23
8175,POL,Department of Police,POL 47 FSB Security Services Division,F,75086.4937,16143.36,0.0,15
8176,POL,Department of Police,POL 47 FSB Security Services Division,M,101590.0,0.0,4819.59,21
8177,POL,Department of Police,POL 47 FSB Security Services Division,M,98228.0,22467.6,4658.57,21
8178,POL,Department of Police,POL 47 FSB Security Services Division,F,75297.9744,23937.24,0.0,15
8179,POL,Department of Police,POL 47 FSB Security Services Division,M,98228.0,20887.79,4658.57,21
8180,POL,Department of Police,POL 47 FSB Security Services Division,M,75621.0,8236.22,2304.01,15
8181,POL,Department of Police,POL 47 FSB Security Services Division,M,98228.0,6606.96,7816.14,21
8182,POL,Department of Police,POL 47 FSB Security Services Division,M,85886.55,3540.49,1925.89,21
8183,POL,Department of Police,POL 47 FSB Security Services Division,M,75621.0,14075.63,2304.01,15
8184,POL,Department of Police,POL 47 FSB Security Services Division,F,82780.0939,7360.25,0.0,18
8185,POL,Department of Police,POL 47 FSB Security Services Division,F,75621.0,0.0,2304.01,15
8186,POL,Department of Police,POL 47 FSB Security Services Division,M,75621.0,7949.38,2304.01,15
8187,POL,Department of Police,POL 47 FSB Security Services Division,F,72751.6689,5233.22,0.0,15
8188,POL,Department of Police,POL 47 FSB Security Services Division,M,75621.0,115.22,5989.38,15
8189,POL,Department of Police,POL 47 FSB Security Services Division,F,75621.0,269.26,1228.89,15
8190,POL,Department of Police,POL 47 FSB Security Services Division,M,75621.0033,15685.45,2304.01,15
8191,POL,Department of Police,POL 47 FSB Security Services Division,F,86103.0,26576.08,2631.35,18
8192,POL,Department of Police,POL 47 FSB Security Services Division,M,75621.004,888.07,2304.01,15
8193,POL,Department of Police,POL 47 FSB Security Services Division,F,90447.223,16507.04,0.0,21
8194,POL,Department of Police,POL 47 FSB Security Services Division,F,75621.0,4371.89,3572.81,15
8195,POL,Department of Police,POL 47 FSB Security Services Division,M,87287.0,881.27,0.0,N23
8196,POL,Department of Police,POL 47 FSB Special Operations Division,M,151964.6,19053.97,0.0,A2
8197,POL,Department of Police,POL 47 FSB Special Operations Division,M,108084.0,69034.64,3710.33,P4
8198,POL,Department of Police,POL 47 FSB Special Operations Division,M,184399.74,22568.51,0.0,A3
8199,POL,Department of Police,POL 47 FSB Special Operations Division,M,146891.2,14025.88,0.0,A2
8200,POL,Department of Police,POL 47 FSB Special Operations Division,M,108084.0,19122.67,9420.72,P4
8201,POL,Department of Police,POL 47 FSB Special Operations Division,M,124833.0,64191.45,0.0,A1
8202,POL,Department of Police,POL 47 FSB Special Operations Division,M,108084.0,32793.1,11524.76,P4
8203,POL,Department of Police,POL 47 FSB Special Operations Division,M,124833.0,63407.57,10880.52,A1
8204,POL,Department of Police,POL 47 FSB Special Operations Division,F,78947.0,0.0,6257.7,16
8205,POL,Department of Police,POL 47 FSB Special Operations Division,M,113488.0,4612.18,12101.05,P5
8206,POL,Department of Police,POL 47 FSB Special Operations Division,M,108084.0,72784.73,11524.76,P4
8207,POL,Department of Police,POL 47 FSB Special Operations Division Canine Section,M,108084.0,38613.55,11524.76,P4
8208,POL,Department of Police,POL 47 FSB Special Operations Division Canine Section,F,113488.0,12151.42,0.0,P5
8209,POL,Department of Police,POL 47 FSB Special Operations Division Canine Section,M,124833.0,36346.55,13310.7,A1
8210,POL,Department of Police,POL 47 FSB Special Operations Division Canine Section,M,108084.0,54792.42,11524.76,P4
8211,POL,Department of Police,POL 47 FSB Special Operations Division Canine Section,M,108084.0,35755.04,11524.76,P4
8212,POL,Department of Police,POL 47 FSB Special Operations Division Canine Section,M,108084.0,20709.36,5517.41,P4
8213,POL,Department of Police,POL 47 FSB Special Operations Division Canine Section,M,124833.0,67595.17,13310.7,A1
8214,POL,Department of Police,POL 47 FSB Special Operations Division Canine Section,F,108084.0,26112.5,11524.76,P4
8215,POL,Department of Police,POL 47 FSB Special Operations Division Canine Section,M,108084.0,25635.55,11524.76,P4
8216,POL,Department of Police,POL 47 FSB Special Operations Division Canine Section,M,108084.0,17523.65,11524.76,P4
8217,POL,Department of Police,POL 47 FSB Special Operations Division Canine Section,M,124833.0,34188.83,13310.7,A1
8218,POL,Department of Police,POL 47 FSB Special Operations Division Canine Section,M,108084.0,16262.25,11524.76,P4
8219,POL,Department of Police,POL 47 FSB Special Operations Division Canine Section,M,113488.0,17129.31,9891.72,P5
8220,POL,Department of Police,POL 47 FSB Special Operations Division Canine Section,M,108084.0,69018.46,11524.76,P4
8221,POL,Department of Police,POL 47 FSB Special Operations Division Canine Section,M,108084.0,20869.63,1891.5,P4
8222,POL,Department of Police,POL 47 FSB Special Operations Division Canine Section,M,94186.0,20346.15,0.0,P4
8223,POL,Department of Police,POL 47 FSB Special Operations Division Canine Section,M,94186.0,44915.95,0.0,P4
8224,POL,Department of Police,POL 47 FSB Special Operations Division Canine Section,M,84949.0,11947.09,0.0,P4
8225,POL,Department of Police,POL 47 FSB Special Operations Division Tactical Operations Section,M,108084.0,12731.95,7550.4,P4
8226,POL,Department of Police,POL 47 FSB Special Operations Division Tactical Operations Section,M,108084.0,20404.24,5517.41,P4
8227,POL,Department of Police,POL 47 FSB Special Operations Division Tactical Operations Section,M,108084.0,21268.74,5517.41,P4
8228,POL,Department of Police,POL 47 FSB Special Operations Division Tactical Operations Section,M,108084.0,18054.98,7550.4,P4
8229,POL,Department of Police,POL 47 FSB Special Operations Division Tactical Operations Section,M,108084.0,40964.28,0.0,P4
8230,POL,Department of Police,POL 47 FSB Special Operations Division Tactical Operations Section,M,108084.0,457.04,10575.67,P4
8231,POL,Department of Police,POL 47 FSB Special Operations Division Tactical Operations Section,M,108084.0,14570.68,3710.33,P4
8232,POL,Department of Police,POL 47 FSB Special Operations Division Tactical Operations Section,M,108084.0,23324.13,11225.04,P4
8233,POL,Department of Police,POL 47 FSB Special Operations Division Tactical Operations Section,M,124833.0,36952.38,2184.65,A1
8234,POL,Department of Police,POL 47 FSB Special Operations Division Tactical Operations Section,M,108084.0,3868.53,9420.72,P4
8235,POL,Department of Police,POL 47 FSB Special Operations Division Tactical Operations Section,M,97484.0,18438.46,0.0,P4
8236,POL,Department of Police,POL 47 FSB Special Operations Division Tactical Operations Section,M,87921.0,15374.87,0.0,P4
8237,POL,Department of Police,POL 47 FSB Special Operations Division Tactical Operations Section,M,87921.0,20653.31,0.0,P4
8238,POL,Department of Police,POL 47 FSB Traffic Division,M,163437.12,2078.56,0.0,A2
8239,POL,Department of Police,POL 47 FSB Traffic Division,M,108084.0,23888.53,11524.76,P4
8240,POL,Department of Police,POL 47 FSB Traffic Division,F,78947.0,0.0,6257.7,16
8241,POL,Department of Police,POL 47 FSB Traffic Division Alcohol Initiatives Section,M,113488.0,31326.6,12057.59,P5
8242,POL,Department of Police,POL 47 FSB Traffic Division Alcohol Initiatives Section,M,108084.0,43729.19,7550.4,P4
8243,POL,Department of Police,POL 47 FSB Traffic Division Alcohol Initiatives Section,M,108084.0,21724.52,7550.4,P4
8244,POL,Department of Police,POL 47 FSB Traffic Division Alcohol Initiatives Section,F,108084.0,10197.74,11225.04,P4
8245,POL,Department of Police,POL 47 FSB Traffic Division Alcohol Initiatives Section,M,108785.0,40511.83,0.0,A1
8246,POL,Department of Police,POL 47 FSB Traffic Division Alcohol Initiatives Section,M,91002.0,12823.2,0.0,P4
8247,POL,Department of Police,POL 47 FSB Traffic Division Alcohol Initiatives Section,F,91002.0,16166.46,0.0,P4
8248,POL,Department of Police,POL 47 FSB Traffic Division Alcohol Initiatives Section,M,82078.0,9599.76,0.0,P4
8249,POL,Department of Police,POL 47 FSB Traffic Division Automated Traffic Enforcement Section,M,107367.0,0.0,0.0,N23
8250,POL,Department of Police,POL 47 FSB Traffic Division Automated Traffic Enforcement Section,F,75621.0001,6432.59,3572.81,15
8251,POL,Department of Police,POL 47 FSB Traffic Division Automated Traffic Enforcement Section,F,74242.9631,0.0,0.0,15
8252,POL,Department of Police,POL 47 FSB Traffic Division Automated Traffic Enforcement Section,M,75621.0,847.58,0.0,15
8253,POL,Department of Police,POL 47 FSB Traffic Division Automated Traffic Enforcement Section,F,75621.0,0.0,1228.89,15
8254,POL,Department of Police,POL 47 FSB Traffic Division Automated Traffic Enforcement Section,M,75621.0,0.0,1228.89,15
8255,POL,Department of Police,POL 47 FSB Traffic Division Automated Traffic Enforcement Section,M,74673.3605,2372.5,0.0,15
8256,POL,Department of Police,POL 47 FSB Traffic Division Automated Traffic Enforcement Section,F,75621.0,0.0,3572.81,15
8257,POL,Department of Police,POL 47 FSB Traffic Division Automated Traffic Enforcement Section,M,75621.0,0.0,1228.89,15
8258,POL,Department of Police,POL 47 FSB Traffic Division Automated Traffic Enforcement Section,F,74673.3605,2462.07,0.0,15
8259,POL,Department of Police,POL 47 FSB Traffic Division Automated Traffic Enforcement Section,M,75621.0,0.0,3572.81,15
8260,POL,Department of Police,POL 47 FSB Traffic Division Automated Traffic Enforcement Section,M,108084.0,7302.49,11524.76,P4
8261,POL,Department of Police,POL 47 FSB Traffic Division Automated Traffic Enforcement Section,M,110973.19,0.0,0.0,N25
8262,POL,Department of Police,POL 47 FSB Traffic Division Automated Traffic Enforcement Section,M,67872.2449,3206.02,0.0,N18
8263,POL,Department of Police,POL 47 FSB Traffic Division Automated Traffic Enforcement Section,F,64136.8476,2889.63,0.0,15
8264,POL,Department of Police,POL 47 FSB Traffic Division Automated Traffic Enforcement Section,M,74793.4206,440.91,0.0,N18
8265,POL,Department of Police,POL 47 FSB Traffic Division Automated Traffic Enforcement Section,M,71080.5601,806.31,0.0,15
8266,POL,Department of Police,POL 47 FSB Traffic Division Central Traffic Enforcement,M,124833.0,53236.82,13310.7,A1
8267,POL,Department of Police,POL 47 FSB Traffic Division Automated Traffic Enforcement Section,M,72245.1659,0.0,0.0,15
8268,POL,Department of Police,POL 47 FSB Traffic Division Automated Traffic Enforcement Section,M,59069.7945,340.79,0.0,15
8269,POL,Department of Police,POL 47 FSB Traffic Division Automated Traffic Enforcement Section,F,57072.2327,293.98,0.0,15
8270,POL,Department of Police,POL 47 FSB Traffic Division Automated Traffic Enforcement Section,M,68217.5981,0.0,0.0,15
8271,POL,Department of Police,POL 47 FSB Traffic Division Automated Traffic Enforcement Section,M,68813.0683,0.0,0.0,15
8272,POL,Department of Police,POL 47 FSB Traffic Division Automated Traffic Enforcement Section,M,72981.3708,0.0,0.0,15
8273,POL,Department of Police,POL 47 FSB Traffic Division Automated Traffic Enforcement Section,M,146229.31,0.0,0.0,M3
8274,POL,Department of Police,POL 47 FSB Traffic Division Automated Traffic Enforcement Section,M,64480.14,0.0,0.0,15
8275,POL,Department of Police,POL 47 FSB Traffic Division Automated Traffic Enforcement Section,M,55786.14,864.2,0.0,15
8276,POL,Department of Police,POL 47 FSB Traffic Division Automated Traffic Enforcement Section,M,75621.0,0.0,0.0,15
8277,POL,Department of Police,POL 47 FSB Traffic Division Automated Traffic Enforcement Section,F,71000.0,0.0,0.0,15
8278,POL,Department of Police,POL 47 FSB Traffic Division Automated Traffic Enforcement Section,M,54000.0,0.0,0.0,14
8279,POL,Department of Police,POL 47 FSB Traffic Division Central Traffic Enforcement,M,108084.0,1995.98,11524.76,P4
8280,POL,Department of Police,POL 47 FSB Traffic Division Central Traffic Enforcement,M,109123.0,1919.64,4620.04,P5
8281,POL,Department of Police,POL 47 FSB Traffic Division Central Traffic Enforcement,M,108084.0,23823.71,11524.76,P4
8282,POL,Department of Police,POL 47 FSB Traffic Division Central Traffic Enforcement,M,108084.0,1841.43,11524.76,P4
8283,POL,Department of Police,POL 47 FSB Traffic Division Central Traffic Enforcement,M,108084.0,3363.77,11524.76,P4
8284,POL,Department of Police,POL 47 FSB Traffic Division Central Traffic Enforcement,M,108084.0,2504.54,11524.76,P4
8285,POL,Department of Police,POL 47 FSB Traffic Division Central Traffic Enforcement,M,108084.0,14877.6,11524.76,P4
8286,POL,Department of Police,POL 47 FSB Traffic Division Central Traffic Enforcement,M,108084.0,5185.0,2870.87,P4
8287,POL,Department of Police,POL 47 FSB Traffic Division Central Traffic Enforcement,M,103927.0,415.5,5649.41,P4
8288,POL,Department of Police,POL 47 FSB Traffic Division Central Traffic Enforcement,M,108084.0,2087.37,10564.37,P4
8289,POL,Department of Police,POL 47 FSB Traffic Division Central Traffic Enforcement,F,108084.0,2906.72,11524.76,P4
8290,POL,Department of Police,POL 47 FSB Traffic Division Central Traffic Enforcement,M,108084.0,17105.01,0.0,P4
8291,POL,Department of Police,POL 47 FSB Traffic Division Central Traffic Enforcement,M,108084.0,8121.77,11524.76,P4
8292,POL,Department of Police,POL 47 FSB Traffic Division Central Traffic Enforcement,M,113488.0,11145.6,12101.05,P5
8293,POL,Department of Police,POL 47 FSB Traffic Division Central Traffic Enforcement,M,108084.0,50128.7,10575.67,P4
8294,POL,Department of Police,POL 47 FSB Traffic Division Central Traffic Enforcement,M,108084.0,6119.22,11524.76,P4
8295,POL,Department of Police,POL 47 FSB Traffic Division Central Traffic Enforcement,M,108084.0,6242.2,10575.67,P4
8296,POL,Department of Police,POL 47 FSB Traffic Division Central Traffic Enforcement,M,103927.0,1454.2,4345.7,P4
8297,POL,Department of Police,POL 47 FSB Traffic Division Central Traffic Enforcement,M,108084.0,11420.82,11524.76,P4
8298,POL,Department of Police,POL 47 FSB Traffic Division Central Traffic Enforcement,M,108084.0,4592.44,7550.4,P4
8299,POL,Department of Police,POL 47 FSB Traffic Division Central Traffic Enforcement,M,108084.0,161.35,4011.51,P4
8300,POL,Department of Police,POL 47 FSB Traffic Division Central Traffic Enforcement,M,108084.0,35409.04,11524.76,P4
8301,POL,Department of Police,POL 47 FSB Traffic Division Central Traffic Enforcement,M,124833.0,3908.04,13310.7,A1
8302,POL,Department of Police,POL 47 FSB Traffic Division Central Traffic Enforcement,M,104428.0,5813.93,0.0,P4
8303,POL,Department of Police,POL 47 FSB Traffic Division Central Traffic Enforcement,M,104428.0,14259.25,0.0,P4
8304,POL,Department of Police,POL 47 FSB Traffic Division Central Traffic Enforcement,M,108084.0,7031.44,0.0,P4
8305,POL,Department of Police,POL 47 FSB Traffic Division Central Traffic Enforcement,M,100897.0,7185.38,0.0,P4
8306,POL,Department of Police,POL 47 FSB Traffic Division Collision Reconstruction,F,108084.0,20801.43,7405.6,P4
8307,POL,Department of Police,POL 47 FSB Traffic Division Collision Reconstruction,M,108084.0,8465.04,7660.59,P4
8308,POL,Department of Police,POL 47 FSB Traffic Division Collision Reconstruction,M,108084.0,24684.64,11524.76,P4
8309,POL,Department of Police,POL 47 FSB Traffic Division Collision Reconstruction,M,108084.0,2708.87,7550.4,P4
8310,POL,Department of Police,POL 47 FSB Traffic Division Collision Reconstruction,F,113488.0,23959.52,1986.14,P5
8311,POL,Department of Police,POL 47 FSB Traffic Division Collision Reconstruction,M,108084.0,13287.13,11524.76,P4
8312,POL,Department of Police,POL 47 FSB Traffic Division Collision Reconstruction,M,124833.0,15877.86,8553.17,A1
8313,POL,Department of Police,POL 47 FSB Traffic Division Collision Reconstruction,F,108084.0,9251.09,9420.72,P4
8314,POL,Department of Police,POL 47 FSB Traffic Division Collision Reconstruction,M,108084.0,124.65,11524.76,P4
8315,POL,Department of Police,POL 47 FSB Traffic Division Collision Reconstruction,M,108084.0,25481.15,0.0,P4
8316,POL,Department of Police,POL 47 FSB Traffic Division School Safety Section,M,108084.0,20879.08,11524.76,P4
8317,POL,Department of Police,POL 47 FSB Traffic Division School Safety Section,M,30296.3928,0.0,0.0,10
8318,POL,Department of Police,POL 47 FSB Traffic Division School Safety Section,M,30620.0,0.0,9.57,10
8319,POL,Department of Police,POL 47 FSB Traffic Division School Safety Section,M,113488.0,27515.1,10527.45,P5
8320,POL,Department of Police,POL 47 FSB Traffic Division School Safety Section,F,30620.0,0.0,202.41,10
8321,POL,Department of Police,POL 47 FSB Traffic Division School Safety Section,F,20424.0,0.0,0.0,10
8322,POL,Department of Police,POL 47 FSB Traffic Division School Safety Section,F,30296.3928,0.0,0.0,10
8323,POL,Department of Police,POL 47 FSB Traffic Division School Safety Section,F,30620.0,0.0,787.93,10
8324,POL,Department of Police,POL 47 FSB Traffic Division School Safety Section,F,30620.0,0.0,1784.5,10
8325,POL,Department of Police,POL 47 FSB Traffic Division School Safety Section,F,30620.0,0.0,857.59,10
8326,POL,Department of Police,POL 47 FSB Traffic Division School Safety Section,F,30620.0,0.0,1161.5,10
8327,POL,Department of Police,POL 47 FSB Traffic Division School Safety Section,F,30620.0,0.0,219.17,10
8328,POL,Department of Police,POL 47 FSB Traffic Division School Safety Section,F,30620.0,0.0,902.26,10
8329,POL,Department of Police,POL 47 FSB Traffic Division School Safety Section,F,30620.0,0.0,1094.79,10
8330,POL,Department of Police,POL 47 FSB Traffic Division School Safety Section,F,30620.0,105.68,1416.36,10
8331,POL,Department of Police,POL 47 FSB Traffic Division School Safety Section,F,30620.0,0.0,732.23,10
8332,POL,Department of Police,POL 47 FSB Traffic Division School Safety Section,F,30620.0,0.0,473.32,10
8333,POL,Department of Police,POL 47 FSB Traffic Division School Safety Section,F,30620.0,0.0,966.27,10
8334,POL,Department of Police,POL 47 FSB Traffic Division School Safety Section,F,30620.0,0.0,0.0,10
8335,POL,Department of Police,POL 47 FSB Traffic Division School Safety Section,F,30620.0,0.0,1312.91,10
8336,POL,Department of Police,POL 47 FSB Traffic Division School Safety Section,F,30620.0,68.23,1370.53,10
8337,POL,Department of Police,POL 47 FSB Traffic Division School Safety Section,F,28485.0732,0.0,0.0,10
8338,POL,Department of Police,POL 47 FSB Traffic Division School Safety Section,F,30620.0,0.0,1086.62,10
8339,POL,Department of Police,POL 47 FSB Traffic Division School Safety Section,F,30620.0,0.0,1161.87,10
8340,POL,Department of Police,POL 47 FSB Traffic Division School Safety Section,F,30620.0,0.0,1521.93,10
8341,POL,Department of Police,POL 47 FSB Traffic Division School Safety Section,M,124833.0,9326.73,13310.7,A1
8342,POL,Department of Police,POL 47 FSB Traffic Division School Safety Section,F,30403.0716,0.0,0.0,10
8343,POL,Department of Police,POL 47 FSB Traffic Division School Safety Section,F,30620.0,0.0,637.82,10
8344,POL,Department of Police,POL 47 FSB Traffic Division School Safety Section,F,30620.0,94.17,1302.66,10
8345,POL,Department of Police,POL 47 FSB Traffic Division School Safety Section,F,30620.0,0.0,444.34,10
8346,POL,Department of Police,POL 47 FSB Traffic Division School Safety Section,F,29481.6336,0.0,0.0,10
8347,POL,Department of Police,POL 47 FSB Traffic Division School Safety Section,F,30620.0,0.0,212.0,10
8348,POL,Department of Police,POL 47 FSB Traffic Division School Safety Section,F,30620.0,0.0,481.68,10
8349,POL,Department of Police,POL 47 FSB Traffic Division School Safety Section,F,30620.0,0.0,666.62,10
8350,POL,Department of Police,POL 47 FSB Traffic Division School Safety Section,F,30620.0,0.0,735.51,10
8351,POL,Department of Police,POL 47 FSB Traffic Division School Safety Section,F,30403.0716,0.0,0.0,10
8352,POL,Department of Police,POL 47 FSB Traffic Division School Safety Section,F,30620.0,0.0,655.68,10
8353,POL,Department of Police,POL 47 FSB Traffic Division School Safety Section,F,30620.0,0.0,686.94,10
8354,POL,Department of Police,POL 47 FSB Traffic Division School Safety Section,F,30296.3959,0.0,0.0,10
8355,POL,Department of Police,POL 47 FSB Traffic Division School Safety Section,F,30620.0,0.0,680.13,10
8356,POL,Department of Police,POL 47 FSB Traffic Division School Safety Section,F,30620.0,0.0,639.25,10
8357,POL,Department of Police,POL 47 FSB Traffic Division School Safety Section,F,30620.0,47.09,1284.05,10
8358,POL,Department of Police,POL 47 FSB Traffic Division School Safety Section,F,30620.0,0.0,687.35,10
8359,POL,Department of Police,POL 47 FSB Traffic Division School Safety Section,F,30620.0,0.0,1097.2,10
8360,POL,Department of Police,POL 47 FSB Traffic Division School Safety Section,F,30620.0,0.0,81.36,10
8361,POL,Department of Police,POL 47 FSB Traffic Division School Safety Section,M,108084.0,24425.66,11524.76,P4
8362,POL,Department of Police,POL 47 FSB Traffic Division School Safety Section,F,29481.6336,0.0,0.0,10
8363,POL,Department of Police,POL 47 FSB Traffic Division School Safety Section,F,30620.0,0.0,1060.43,10
8364,POL,Department of Police,POL 47 FSB Traffic Division School Safety Section,F,30620.0,0.0,1241.52,10
8365,POL,Department of Police,POL 47 FSB Traffic Division School Safety Section,F,30620.0,0.0,1641.62,10
8366,POL,Department of Police,POL 47 FSB Traffic Division School Safety Section,F,30620.0,0.0,1097.2,10
8367,POL,Department of Police,POL 47 FSB Traffic Division School Safety Section,F,30620.0,0.0,1908.94,10
8368,POL,Department of Police,POL 47 FSB Traffic Division School Safety Section,F,27710.2751,0.0,0.0,10
8369,POL,Department of Police,POL 47 FSB Traffic Division School Safety Section,F,108084.0,13412.73,9581.38,P4
8370,POL,Department of Police,POL 47 FSB Traffic Division School Safety Section,F,30620.0,0.0,1292.7,10
8371,POL,Department of Police,POL 47 FSB Traffic Division School Safety Section,F,30620.0,0.0,278.39,10
8372,POL,Department of Police,POL 47 FSB Traffic Division School Safety Section,M,30620.0,0.0,322.98,10
8373,POL,Department of Police,POL 47 FSB Traffic Division School Safety Section,F,30620.0,0.0,1809.94,10
8374,POL,Department of Police,POL 47 FSB Traffic Division School Safety Section,M,28570.4894,0.0,0.0,10
8375,POL,Department of Police,POL 47 FSB Traffic Division School Safety Section,F,23128.9054,0.0,0.0,10
8376,POL,Department of Police,POL 47 FSB Traffic Division School Safety Section,F,20424.0,0.0,0.0,10
8377,POL,Department of Police,POL 47 FSB Traffic Division School Safety Section,F,28570.1108,0.0,0.0,10
8378,POL,Department of Police,POL 47 FSB Traffic Division School Safety Section,F,28570.1108,5.58,0.0,10
8379,POL,Department of Police,POL 47 FSB Traffic Division School Safety Section,F,28570.1108,0.0,0.0,10
8380,POL,Department of Police,POL 47 FSB Traffic Division School Safety Section,F,28570.1108,0.0,0.0,10
8381,POL,Department of Police,POL 47 FSB Traffic Division School Safety Section,F,28570.136,0.0,0.0,10
8382,POL,Department of Police,POL 47 FSB Traffic Division School Safety Section,F,28570.4826,0.0,0.0,10
8383,POL,Department of Police,POL 47 FSB Traffic Division School Safety Section,F,28570.4918,39.82,0.0,10
8384,POL,Department of Police,POL 47 FSB Traffic Division School Safety Section,M,27604.3451,0.0,0.0,10
8385,POL,Department of Police,POL 47 FSB Traffic Division School Safety Section,M,28570.0967,41.21,0.0,10
8386,POL,Department of Police,POL 47 FSB Traffic Division School Safety Section,F,25195.756,0.0,0.0,10
8387,POL,Department of Police,POL 47 FSB Traffic Division School Safety Section,F,25195.756,0.0,0.0,10
8388,POL,Department of Police,POL 47 FSB Traffic Division School Safety Section,F,25412.5227,0.0,0.0,10
8389,POL,Department of Police,POL 47 FSB Traffic Division School Safety Section,F,25301.7455,0.0,0.0,10
8390,POL,Department of Police,POL 47 FSB Traffic Division School Safety Section,M,25302.0147,0.0,0.0,10
8391,POL,Department of Police,POL 47 FSB Traffic Division School Safety Section,F,25301.7514,0.0,0.0,10
8392,POL,Department of Police,POL 47 FSB Traffic Division School Safety Section,F,24446.1366,0.0,0.0,10
8393,POL,Department of Police,POL 47 FSB Traffic Division School Safety Section,M,24446.1366,0.0,0.0,10
8394,POL,Department of Police,POL 47 FSB Traffic Division School Safety Section,M,24447.9917,0.0,0.0,10
8395,POL,Department of Police,POL 47 FSB Traffic Division School Safety Section,F,24552.3521,0.0,0.0,10
8396,POL,Department of Police,POL 47 FSB Traffic Division School Safety Section,F,24552.3521,0.0,0.0,10
8397,POL,Department of Police,POL 47 FSB Traffic Division School Safety Section,F,24552.3521,0.0,0.0,10
8398,POL,Department of Police,POL 47 FSB Traffic Division School Safety Section,F,24552.3521,0.0,0.0,10
8399,POL,Department of Police,POL 47 FSB Traffic Division School Safety Section,F,24552.3521,0.0,0.0,10
8400,POL,Department of Police,POL 47 FSB Traffic Division School Safety Section,F,23722.0827,0.0,0.0,10
8401,POL,Department of Police,POL 47 FSB Traffic Division School Safety Section,F,23722.0827,0.0,0.0,10
8402,POL,Department of Police,POL 47 FSB Traffic Division School Safety Section,M,23722.0827,0.0,0.0,10
8403,POL,Department of Police,POL 47 FSB Traffic Division School Safety Section,F,23828.405,0.0,0.0,10
8404,POL,Department of Police,POL 47 FSB Traffic Division School Safety Section,F,23828.405,0.0,0.0,10
8405,POL,Department of Police,POL 47 FSB Traffic Division School Safety Section,M,23828.405,0.0,0.0,10
8406,POL,Department of Police,POL 47 FSB Traffic Division School Safety Section,F,23828.405,0.0,0.0,10
8407,POL,Department of Police,POL 47 FSB Traffic Division School Safety Section,F,23828.405,0.0,0.0,10
8408,POL,Department of Police,POL 47 FSB Traffic Division School Safety Section,M,23828.405,0.0,0.0,10
8409,POL,Department of Police,POL 47 FSB Traffic Division School Safety Section,F,23828.405,33.21,0.0,10
8410,POL,Department of Police,POL 47 FSB Traffic Division School Safety Section,F,23022.5745,0.0,0.0,10
8411,POL,Department of Police,POL 47 FSB Traffic Division School Safety Section,M,23022.5752,0.0,0.0,10
8412,POL,Department of Police,POL 47 FSB Traffic Division School Safety Section,F,23022.5752,0.0,0.0,10
8413,POL,Department of Police,POL 47 FSB Traffic Division School Safety Section,F,23022.5752,0.0,0.0,10
